,0
0,17517.326782511213
1,22244.270538116594
2,21909.532998878927
3,23859.569562780274
4,24023.85570067265
5,25873.434736547097
6,34035.15556053813
7,41993.78535313902
8,63906.219652466374
9,57996.99596412558
10,62429.09506165921
11,61848.83497197311
12,72496.24495515699
13,158104.5546244395
14,122900.900308296
15,82090.84553811663
16,82538.00846973098
17,75629.64943946194
18,81002.13254484309
19,136961.69026905834
20,106049.78464125564
21,104817.45727578478
22,95874.56130605383
23,82952.53177130046
24,96400.78467488791
25,91601.30840807177
26,101916.51948991032
27,91400.75601457401
28,85255.80166479823
29,98768.60850336326
30,73966.47895739913
31,82213.06281950674
32,87281.99736547087
33,99054.7492600897
34,93820.80325112109
