,0
0,17254.299951496254
1,16841.400517251146
2,16634.808793169504
3,17047.25380514553
4,18686.582140860744
5,18905.954491260338
6,18690.274321797042
7,16139.48851986955
8,16924.04856744053
9,18616.43070307113
10,19282.613749546115
11,20512.848437519784
12,22532.357804106166
13,22312.13341195205
14,21196.356333003536
15,18579.90651319362
16,19118.45370484005
17,19029.727756801683
18,17737.23721796371
19,18416.484904674813
20,20065.185699689853
21,21602.38263042877
22,23365.768245603507
23,22710.093714101058
24,23899.31679229003
25,26806.767272663667
26,32975.947194944405
27,36186.21331487791
28,33368.17041594625
29,32933.11789608338
30,25993.294608222306
31,36774.12212550343
32,35946.44876515324
33,39200.85064797139
34,37783.79160462116
