,0
0,17978.02863350553
1,17455.300298154983
2,17725.712681328412
3,18412.342977416967
4,18718.43118169741
5,21101.47262346863
6,33276.75139778597
7,21771.557611217708
8,21479.946551734312
9,25049.079785092246
10,29921.673091070108
11,29783.10613372693
12,30387.009888118075
13,32886.38552915128
14,29648.15846258302
15,35634.45783616236
16,33603.521237490764
17,30877.16464767527
18,31624.288727380066
19,33984.063329298886
20,40235.08763630996
21,41987.856238523986
22,40491.53991557195
23,37255.38101254612
24,41383.95248413284
25,42448.539667601464
26,44300.580119852384
27,39977.60127527674
28,39903.147387749064
29,47587.92607055349
30,42324.96689594095
31,41224.18685047969
32,48662.8540717343
33,46589.00307955718
34,46759.1095309225
