,0
0,17765.5197080292
1,18400.00255474453
2,19668.968248175188
3,27536.555547445263
4,27790.348686131394
5,26521.382992700735
6,26648.279562043805
7,23095.175620437964
8,28424.831532846725
9,28297.934963503656
10,29059.314379562053
11,27790.348686131394
12,31470.349197080297
13,35784.832554744535
14,32231.72861313869
15,27663.452116788325
16,27917.245255474456
17,27790.348686131387
18,26775.176131386863
19,26394.486423357666
20,32485.52175182482
21,32993.10802919709
22,38830.350218978114
23,37307.59138686132
24,37688.28109489052
25,42383.45416058395
26,50631.73116788323
27,44921.385547445265
28,44921.385547445265
29,66874.49204379563
30,69412.42343065696
31,85274.49459854017
32,81086.907810219
33,93522.77160583943
34,81975.18379562045
