,0
0,17739.175639080066
1,18084.12005835079
2,18316.808858419183
3,19041.26648035737
4,19045.355261189245
5,19711.45482943616
6,24417.084005899203
7,18764.158652160906
8,18908.009395973157
9,22594.788730603173
10,20439.629524857864
11,20324.40024686872
12,22875.05607126063
13,22710.018008592313
14,21583.18718206301
15,19919.42509083914
16,20786.8041882187
17,21321.50520882315
18,19980.1992422947
19,21990.02087483435
20,24157.260569401104
21,24303.89911832599
22,24718.35281173855
23,23515.507832471245
24,24792.508427734785
25,25630.336790920355
26,28424.275074808695
27,26352.935876116782
28,26521.505158594446
29,26861.431528662415
30,20768.03296712691
31,29884.155685461454
32,38323.77102979523
33,35451.96005642713
34,31736.001694951476
