,0
0,17371.12624293785
1,17515.484632768363
2,18429.75443502825
3,18814.710141242944
4,19969.57725988701
5,21316.92223163842
6,22231.192033898307
7,22279.311497175142
8,24829.643050847462
9,25310.837683615824
10,24348.4484180791
11,27187.49675141244
12,29449.11152542374
13,31133.292740113007
14,29016.036355932218
15,24252.209491525435
16,27379.974604519786
17,25358.957146892662
18,23145.4618361582
19,24204.090028248593
20,26321.34641242938
21,26658.182655367236
22,32480.637711864412
23,30074.664548022603
24,34405.41624293786
25,37100.10618644069
26,41190.260564971766
27,56973.44451977403
28,48360.06059322036
29,49418.68878531075
30,37485.06189265538
31,42633.844463276844
32,43740.592118644076
33,60438.04587570622
34,56155.413644067805
