,0
0,17005.289801980198
1,15622.330481336632
2,15369.942262693068
3,15007.960729772276
4,15061.832827465345
5,14762.968986693068
6,14374.769589495047
7,12754.891910930692
8,12894.549917178216
9,14963.400266495046
10,14975.584639188115
11,15899.81388493069
12,18656.288811881186
13,17995.889207920794
14,17335.4896039604
15,19481.788316831688
16,19316.68841584159
17,18160.989108910897
18,16080.84592636634
19,29883.082079207932
20,23113.98613861387
21,21958.286831683177
22,21793.18693069308
23,20967.68742574258
24,24104.585544554462
25,24269.68544554456
26,25920.684455445553
27,22783.786336633668
28,22123.386732673272
29,21958.286831683174
30,18656.28881188119
31,19811.988118811885
32,22123.386732673272
33,23774.385742574264
34,22453.58653465347
