,0
0,170659.1652178368
1,173190.55579707725
2,174790.98337187225
3,180328.8914666204
4,177774.63763631147
5,181424.89856471666
6,213737.10261386976
7,173663.53930355687
8,179246.45942384616
9,182690.95109263484
10,182543.05443728546
11,180446.7801049424
12,181170.54489657958
13,175833.40472527666
14,166147.24551478756
15,159201.81852613488
16,180137.4117389217
17,174838.138827201
18,169568.8739325077
19,179827.3288963052
20,266886.30210557685
21,336563.48869002156
22,617495.6861942122
23,540273.6267571625
24,542031.9536596492
25,520400.46024246496
26,556153.5835774273
27,565334.6078346218
28,554408.1172536666
29,850227.1491098341
