,0
0,17393.096913988877
1,17073.31477807659
2,17381.05238909576
3,18149.693819358254
4,18110.74985553717
5,19128.913693168764
6,18915.926344642125
7,17764.670506941573
8,17578.18111317979
9,18109.344660966304
10,17568.344751183744
11,17101.41866949386
12,18215.33648002574
13,19232.89809141267
14,19598.449421918813
15,18274.354652002014
16,17928.877529651072
17,18426.91863398151
18,17441.47575564289
19,19114.86174746011
20,18077.62741208108
21,18257.693059233196
22,20222.355811382324
23,20901.86775743574
24,24087.443849583946
25,26476.676104215487
26,30565.390821266003
27,32903.4338451018
28,30103.081807451817
29,37415.31287006387
30,31925.819907943704
31,34356.00354721185
32,36983.31591056402
33,38685.60876212473
34,36998.97379292508
