,0
0,17311.374132395602
1,16647.143902264346
2,16424.11919525018
3,18702.281510622077
4,18476.9564229821
5,18889.3043257283
6,19824.418401259405
7,17310.869170794816
8,19637.395586153183
9,18702.281510622077
10,19076.327140834517
11,19450.372771046957
12,20946.555291896726
13,22255.714997640265
14,23564.87470338381
15,22629.760627852706
16,23003.806258065146
17,23564.874703383808
18,20385.486846578056
19,19450.37277104695
20,20759.532476790493
21,22068.692182534032
22,22442.737812746473
23,23003.80625806513
24,24125.943148702456
25,23751.897518490015
26,26744.262560189545
27,38339.67709677522
28,46007.61251613028
29,43389.293104643184
30,49187.000372936025
31,45259.52125570539
32,97625.90948544715
33,79858.74205035619
34,74061.03478206336
