,0
0,17053.588550126904
1,18444.27133883249
2,19764.056573604063
3,20107.637027284265
4,20871.149146573607
5,23767.041541878178
6,24285.13905139594
7,21771.002715736046
8,22976.261132614218
9,23194.407452411175
10,23145.32453045686
11,23194.407452411175
12,28495.363023477166
13,26161.197401649755
14,29302.5044067259
15,30153.27505393402
16,30267.801871827425
17,28359.021573604077
18,26570.221751269048
19,25654.00720812184
20,29035.27516497463
21,27639.13871827412
22,31533.05052664976
23,31816.6407423858
24,46617.86854060915
25,46846.92217639596
26,63633.28148477159
27,55714.57007614215
28,70793.93443210662
29,114434.10570748734
30,81864.86016180206
31,115770.2519162437
32,135212.54266814725
33,136805.01080266503
34,112448.97419733506
