,0
0,18608.585034965035
1,19511.91440559441
2,19210.80461538462
3,21378.795104895107
4,21800.348811188815
5,21439.017062937066
6,22884.344055944057
7,20836.797482517486
8,20535.687692307696
9,21559.460979020983
10,22342.346433566436
11,25835.220000000005
12,26437.43958041958
13,29749.647272727278
14,28786.095944055945
15,28665.652027972028
16,29328.09356643357
17,27280.546993007
18,26618.105454545457
19,27762.322657342662
20,31014.308391608396
21,34868.51370629371
22,34446.96
23,37036.5041958042
24,41191.8193006993
25,42697.36825174825
26,43781.363496503494
27,40529.37776223776
28,38542.05314685314
29,38782.940979020976
30,31074.530349650344
31,34748.06979020978
32,37397.835944055936
33,53958.874405594404
34,47394.68097902097
