,0
0,20558.632177719977
1,18550.38563303411
2,17076.065928435946
3,16634.79002739462
4,16305.796216748515
5,18172.293705715547
6,16153.40181504052
7,12524.229317951344
8,13879.588293035615
9,16380.718404679856
10,16954.4742198753
11,16819.929999084496
12,21656.76235523338
13,21140.280930055676
14,18616.969641217285
15,18243.411093179275
16,19057.8002996507
17,18132.626637010675
18,15828.739000671367
19,18010.508732640683
20,19127.62243589142
21,20065.9509937652
22,20165.321048530976
23,19485.111773443885
24,21067.706384966055
25,23143.548852853077
26,26947.98503105663
27,25894.743403740875
28,22762.13784427553
29,23761.62654583611
30,18359.538460642823
31,21121.94502992986
32,23117.562875191314
33,24836.64458433882
34,23863.668056249357
