,0
0,17771.44669942035
1,17402.555408967106
2,17291.477068231023
3,17131.567770305188
4,17407.99450073329
5,20393.08893072142
6,19579.159065088345
7,21329.217058034777
8,21012.057573713246
9,22344.39331901669
10,21529.85910985404
11,21953.02044926322
12,23496.1512176828
13,25300.60012829108
14,28255.960856624068
15,31664.095757315463
16,28276.871142747405
17,28674.04571038481
18,28475.45842656611
19,30447.91483839654
20,31295.808810391794
21,33120.805401005666
22,33972.56717159021
23,34377.598205112095
24,40320.954212375174
25,38939.304035058325
26,42516.655124031015
27,40927.715116069565
28,40378.004241567156
29,42092.64770368043
30,32626.573262518337
31,41454.21919903625
32,47555.4297362246
33,44831.049104895596
34,45008.48436517914
