,0
0,17405.85375735038
1,17597.374342083567
2,19577.192078990272
3,21300.456417226913
4,20699.79735258019
5,22375.49723790507
6,22110.841045265526
7,19104.388789316523
8,19144.902759163928
9,20340.327947388665
10,20952.03627653923
11,21115.354929015008
12,23034.664788876882
13,24325.7450383777
14,23846.522652182677
15,21091.99362692118
16,23856.30914360036
17,21843.55407536317
18,18691.356759054022
19,20240.6741046731
20,20769.881258861675
21,21914.795523640292
22,22956.267626444886
23,23014.144726226892
24,26117.725278719157
25,26214.64311308139
26,31272.680709666784
27,30870.27701954606
28,34656.175962922935
29,34072.35387275825
30,29289.916502225726
31,43244.821877301285
32,39313.80926010735
33,47399.97671728736
34,41569.64814742897
