,0
0,20102.120914528776
1,17443.182637245776
2,19586.22609065532
3,23264.628478886967
4,24385.304209313657
5,25223.262939430188
6,24205.99135185431
7,21333.133902255304
8,22003.86828215694
9,21753.74284549603
10,26353.360594620935
11,25615.72462315565
12,26691.186966192563
13,29210.692608445206
14,28573.083108688905
15,21380.480555629398
16,27547.04142762195
17,32006.159908724345
18,25945.966049005263
19,27012.06572466657
20,29585.436333023168
21,31576.129040719563
22,30902.846593114442
23,27027.591160441305
24,24327.113453852624
25,26142.99686561212
26,32857.68858079666
27,32202.301864504407
28,29545.49685320572
29,33081.85928131507
30,24649.947706145595
31,27518.538623775974
32,26913.698459834282
33,33407.89343258451
34,31609.372435641802
