,0
0,17085.21018013737
1,16623.97647068988
2,16712.762078707503
3,17652.535166961854
4,18851.89329560672
5,21006.825341051444
6,20264.938819819425
7,18220.612574193263
8,18298.111876106952
9,20983.50030843664
10,24674.122404423506
11,48820.045683182834
12,38775.23325068035
13,35033.446567022314
14,39021.274723746144
15,40650.264904747484
16,48905.82160957275
17,48555.19369994382
18,41056.57192448916
19,49946.41903235559
20,53387.989973648946
21,55614.40195775193
22,57657.97578297117
23,53573.83781416042
24,66094.11338545938
25,60339.602113266206
26,76521.15538468181
27,76447.41818480277
28,66618.55040908892
29,81320.84516048206
30,95629.62403905131
31,87848.84461099828
32,88360.49048771
33,89942.83060348175
34,82174.08990193957
