,0
0,18401.680763199794
1,17947.61511556923
2,18343.891849706142
3,19435.159953556853
4,21935.535185473353
5,21564.411179871444
6,22027.484691715643
7,19582.750344134158
8,19758.95802640556
9,23209.940097913644
10,22242.980520211146
11,22561.928204637134
12,25594.529629053297
13,27795.15085644518
14,25953.735537387933
15,27874.4200615252
16,25606.65560011012
17,22826.274373675828
18,20077.004924410183
19,23634.2797936392
20,25584.551687155115
21,24378.74512526483
22,30920.53328226183
23,30164.773474737558
24,31514.913737835603
25,30796.15546485043
26,35208.34593921692
27,48327.39937996001
28,78992.04002729132
29,72062.91370910787
30,75527.4768681996
31,89385.72950456651
32,79684.95265910967
33,65730.80091449911
34,77606.21476365464
