,0
0,17819.15983240223
1,18792.884413407817
2,18111.277206703904
3,19377.119162011168
4,19669.23653631284
5,21421.940782122896
6,20545.588659217865
7,17332.297541899432
8,19377.11916201116
9,20253.471284916188
10,20448.216201117306
11,20642.961117318424
12,25024.72173184356
13,23758.879776536294
14,21324.56832402233
15,20935.078491620094
16,20837.70603351954
17,19571.864078212275
18,17137.552625698314
19,18403.394581005577
20,20253.47128491619
21,22882.527653631274
22,23174.645027932947
23,22979.90011173183
24,25608.95648044691
25,28530.130223463668
26,33398.7531284916
27,37585.76882681561
28,43135.998938547455
29,37585.76882681562
30,27848.52301675976
31,48880.973966480415
32,46251.917597765336
33,54431.20407821226
34,72347.73636871504
