,0
0,22393.73083051178
1,19347.32240433218
2,19072.822962192535
3,18615.275397252335
4,18836.294875998647
5,19750.25522972435
6,18758.053514973257
7,16169.92007434585
8,16572.881996562504
9,18929.43381115754
10,20525.016375140105
11,20813.0749374872
12,23566.01279196652
13,21840.949359050162
14,25518.78797325948
15,25961.059705347943
16,24514.13281763116
17,24490.73897074964
18,20837.603560523425
19,23137.329276909993
20,24113.353157250473
21,27251.271096418113
22,26582.917038123902
23,33170.37990663468
24,30842.63394827435
25,30842.63394827435
26,33170.37990663468
27,29969.729213889223
28,31715.53868265947
29,31715.53868265947
30,25776.67312862132
31,32588.443417044593
32,32006.50692745451
33,34625.22113060987
34,35498.125864994996
