,0
0,18935.886966762937
1,17836.3838525638
2,18812.218460063443
3,20025.220871525966
4,20991.568766867098
5,22190.30698522797
6,24010.52722456323
7,19178.9242473131
8,19425.032765612425
9,21039.548325481745
10,21913.41783970929
11,27145.168970811035
12,33812.62137505326
13,33834.05178956962
14,28180.039592822308
15,24582.32344372899
16,27012.218501136307
17,24704.899954784334
18,24418.66059656266
19,27053.509586430562
20,31438.145096586322
21,38109.96548340513
22,44849.69434934424
23,41355.990785355796
24,40604.015284906
25,41786.37356860469
26,48960.92145009705
27,49316.29778253869
28,47852.40937183371
29,47587.32742921736
30,37200.469611287335
31,45699.47170967283
32,50075.439504403184
33,75074.70053501254
34,78487.18692296764
