,0
0,19483.703098297294
1,20330.741424840697
2,19869.879711689126
3,20359.886829624986
4,24267.192658518747
5,27017.790235036035
6,25460.332666875584
7,22212.44162122636
8,23483.909904940974
9,24901.10521257704
10,25473.08378146871
11,26576.965987673666
12,30617.247725895748
13,31837.711551237855
14,50738.50655384937
15,44359.30608168808
16,45934.97952783872
17,46089.814490755256
18,46634.46924266166
19,67937.938552178
20,59294.50444583725
21,54613.02380236081
22,55305.22716598768
23,52612.92039903897
24,56553.014808315056
25,59048.590092969825
26,67830.46487203594
27,66544.42388592918
28,64981.501554371665
29,126307.07639611408
30,83425.07801942965
31,108635.85315783975
32,115774.6557421916
33,116840.28460461713
34,101761.18080434555
