,0
0,17817.445
1,17085.579999999998
2,18657.2225
3,19229.28
4,20748.300000000003
5,22377.899999999998
6,24509.232499999995
7,21097.014999999996
8,23695.887499999997
9,24290.497499999994
10,23862.242499999997
11,24672.192499999994
12,26631.107499999995
13,26698.279999999995
14,25601.937499999993
15,24460.732499999995
16,29727.589999999993
17,27203.407499999998
18,22819.734999999997
19,24458.307499999995
20,27234.689999999995
21,30958.519999999997
22,33098.09749999999
23,34856.94999999999
24,40119.44249999999
25,51607.63749999998
26,63928.33499999997
27,58323.67499999999
28,66079.55249999998
29,64119.18249999999
30,41974.56749999999
31,45321.30999999999
32,45217.51999999998
33,56947.729999999974
34,50289.40749999998
