,0
0,17394.669799698142
1,18162.03164415454
2,19473.4427657131
3,20535.483296289232
4,20942.904017070596
5,20485.36268327464
6,20599.630638238817
7,18719.69682549486
8,18994.831993893447
9,20491.52505372725
10,20683.614944121575
11,20836.206974376768
12,22091.1003554985
13,23907.062894020095
14,26029.44196714259
15,23865.86304585119
16,24586.684321079756
17,22120.38628745902
18,21508.66831386292
19,23000.78361278907
20,26942.118375795853
21,27033.67359394897
22,27928.097648214014
23,27270.660754783763
24,36003.56133553077
25,35888.11959571848
26,39173.24993938554
27,36866.82140207832
28,36274.412189233735
29,40212.5777331506
30,40982.40452578804
31,43906.41996093194
32,43792.5041414222
33,48537.76414690422
34,46616.63048599136
