,0
0,16566.92942386831
1,16284.939135802466
2,16566.92942386831
3,17060.412427983534
4,17060.412427983534
5,17765.388148148144
6,19527.827448559667
7,21995.2424691358
8,23123.203621399174
9,26154.59921810699
10,34261.81999999999
11,49700.78827160493
12,44906.953374485594
13,40888.59176954732
14,34402.81514403292
15,26436.589506172837
16,35107.79086419753
17,34402.81514403292
18,30313.955967078182
19,39055.65489711933
20,40183.616049382705
21,42087.05049382715
22,50053.27613168722
23,44765.958230452656
24,43990.48493827159
25,43919.98736625513
26,49136.80769547323
27,43356.00679012344
28,43849.48979423867
29,50758.25185185183
30,39619.635473251015
31,42862.52378600822
32,43990.4849382716
33,51040.24213991768
34,48149.841687242784
