,0
0,17876.053066666667
1,18011.47771111111
2,17237.6226
3,16889.387799999997
4,18321.01975555555
5,19056.182111111106
6,20468.467688888883
7,19172.26037777777
8,21339.05468888888
9,22054.870666666655
10,21958.138777777767
11,22170.948933333326
12,23815.391044444437
13,25479.179533333325
14,30644.662399999994
15,31650.67404444444
16,33314.46253333333
17,31476.556644444445
18,30315.77397777778
19,30528.584133333337
20,31728.05955555556
21,29657.997133333338
22,31050.93633333334
23,30664.00877777778
24,32927.53497777778
25,33507.926311111114
26,36584.00037777778
27,36525.96124444444
28,35287.793066666665
29,35365.17857777778
30,30934.85806666666
31,31979.562466666663
32,32714.72482222222
33,33527.27268888888
34,35481.25684444444
