,0
0,17665.89601229199
1,17082.397952054056
2,16268.25095316824
3,17444.310514322682
4,19507.33713222873
5,19036.6632818172
6,18965.718418574557
7,22237.30797110304
8,22984.57302842971
9,27572.861738849144
10,27400.656365956213
11,40444.1976321748
12,42101.24461416812
13,42960.7088164468
14,51182.18710922615
15,36266.57654422597
16,42980.71089242711
17,43651.092970204474
18,43196.67080652695
19,43697.97283578332
20,45933.2048265823
21,53398.04208891921
22,49468.25922366386
23,50591.81333537
24,63822.24899902957
25,68393.34842540343
26,79784.21816374939
27,82167.90306221471
28,74463.97848542573
29,75735.67297236099
30,71532.42422456242
31,70041.019434281
32,67287.60866261726
33,75720.67141537578
34,83533.35728030767
