,0
0,17839.247694556285
1,17914.409003915946
2,18311.41489437979
3,20655.869582483043
4,23788.554412332473
5,23158.355741547628
6,22886.61870001655
7,21826.651516739286
8,23031.159679554356
9,28762.691321493574
10,56722.6984032872
11,106889.01797473941
12,80151.82757983566
13,62488.919880315494
14,59929.580935966034
15,67738.64825712869
16,127227.86100876951
17,113433.83352821135
18,104628.3970547681
19,93312.7655700182
20,116433.54065688599
21,117302.71374717336
22,125126.2351662898
23,121922.24345320172
24,134923.22275936246
25,128659.78031272409
26,143136.0412167007
27,203421.19296232975
28,235726.10188902987
29,350816.3750427445
30,420441.76488610666
31,345104.11553141027
32,317597.0035188352
33,316428.1487976394
34,298892.43716011255
