,0
0,18400.737206879607
1,18111.356060933664
2,18743.581731695333
3,19473.399284520885
4,19940.143068304667
5,21337.82854447174
6,21286.911040786235
7,18730.85235577395
8,18970.164623095818
9,20354.272098280097
10,22671.018515970514
11,24763.727917444714
12,26136.803266830466
13,24729.782914987714
14,26696.047182309583
15,23645.240086486487
16,23485.698574938575
17,23393.198443243247
18,20832.896632923836
19,22290.834488452092
20,23962.625859459466
21,26191.963895823104
22,26991.36870368551
23,26661.253554791165
24,32055.114445208852
25,36960.16730024571
26,37809.640986732185
27,34140.18622113022
28,38004.824750859945
29,45528.73454545455
30,35698.26183390663
31,44975.4310054054
32,48584.63339164618
33,49239.77193906633
34,45235.95889926289
