,0
0,17303.398316831684
1,15896.195248861386
2,15639.382578891089
3,15271.055386564356
4,15325.871880455445
5,15021.768854891088
6,14626.76419020792
7,12978.48950491089
8,13120.595763514852
9,15225.71376320792
10,15238.111732099009
11,16178.543030910892
12,18983.3399009901
13,18311.36326732674
14,17639.386633663373
15,19823.310693069314
16,19655.316534653473
17,18479.357425742583
18,16362.748625613867
19,30406.942673267342
20,23519.18217821783
21,22343.22306930694
22,22175.228910891095
23,21335.258118811886
24,24527.147128712877
25,24695.141287128718
26,26375.082871287137
27,23183.193861386142
28,22511.217227722776
29,22343.223069306936
30,18983.3399009901
31,20159.299009900995
32,22511.217227722776
33,24191.158811881192
34,22847.205544554457
