,0
0,17651.949677419358
1,16251.001290322582
2,15970.811612903226
3,16717.984086021504
4,16717.984086021504
5,16531.190967741935
6,20267.053333333333
7,17651.949677419358
8,20453.846451612906
9,23349.13978494624
10,24189.708817204308
11,25964.243440860224
12,30073.69204301076
13,41654.86537634409
14,37265.2270967742
15,36518.054623655924
16,34369.933763440866
17,36891.64086021506
18,35864.27870967743
19,38479.38236559141
20,41001.0894623656
21,37732.209892473125
22,36891.64086021506
23,35397.2959139785
24,34463.33032258065
25,33996.34752688173
26,38012.399569892485
27,33716.15784946237
28,31287.84731182796
29,31941.623225806452
30,24469.898494623656
31,29326.519569892476
32,32035.019784946242
33,38199.19268817204
34,35864.27870967742
