,0
0,17290.580162601625
1,17151.14
2,17430.02032520325
3,18127.221138211382
4,19800.50308943089
5,20776.584227642277
6,21334.34487804878
7,17987.780975609756
8,17708.900650406504
9,19242.742439024387
10,19800.503089430895
11,19939.94325203252
12,21892.105528455286
13,27051.391544715447
14,27051.391544715447
15,28585.233333333334
16,24959.78910569106
17,23007.626829268294
18,21055.464552845533
19,22589.306341463423
20,30258.51528455285
21,32768.43821138212
22,33465.63902439025
23,33605.07918699188
24,37788.284065040665
25,36951.64308943091
26,38903.805365853674
27,38346.04471544717
28,36672.76276422766
29,40995.407804878065
30,31513.476747967492
31,35417.80130081303
32,38903.80536585368
33,45596.93317073174
34,45039.172520325235
