,0
0,19203.03845033361
1,21406.109518645295
2,26725.231740944662
3,33833.14263123911
4,36199.88822239657
5,36257.56400663746
6,33461.3076895946
7,34535.68404468482
8,35733.0860850789
9,43067.02369739847
10,44448.844357673
11,51260.34248571488
12,51038.27273017615
13,47939.728155188815
14,41844.44096118197
15,39914.88021273199
16,35201.41367899967
17,35148.17449354654
18,31814.49018280788
19,34581.60883754193
20,36534.55166068417
21,48540.1078884407
22,38840.98348994315
23,37454.366506654835
24,39064.97177468741
25,41707.9855714395
26,43353.244273246746
27,40577.01260478648
28,40791.2883354278
29,39573.14219799905
30,33755.44219841563
31,37329.66210829614
32,37035.28778332443
33,39059.21618707085
34,38207.5091278961
