,0
0,18406.734843666905
1,18130.52420091324
2,17783.260530707303
3,18818.010250316333
4,19476.69101831985
5,21726.063436944118
6,22827.865450477708
7,18454.90367534063
8,18750.15780968623
9,21131.874493407417
10,20877.10778236232
11,22852.990057031773
12,24506.413209367147
13,25629.97921329152
14,27699.47865250958
15,31048.41267389191
16,30459.504698611796
17,28758.39280262603
18,30745.31710183198
19,34915.68173112541
20,32045.7155276815
21,31826.315301021437
22,31382.23387944472
23,31024.248243384496
24,35310.47411564065
25,38717.97887586877
26,39662.47204709248
27,37263.31216519044
28,36266.8094581064
29,36929.65098897875
30,34077.448042397904
31,38465.61260494031
32,41956.33262254497
33,48454.48404760594
34,46791.93922282738
