,0
0,19651.485570797046
1,21893.616504748985
2,20894.441920427194
3,22121.917677069203
4,21941.711550925724
5,21980.037290847813
6,21403.64822182343
7,19352.544799404735
8,22606.174673261263
9,23805.995778351647
10,22862.58138819101
11,24805.771550750647
12,28394.563777651332
13,31229.165561693004
14,45372.26537506019
15,34689.90472814812
16,33668.48618496959
17,30860.78756738303
18,27445.438100757216
19,33935.11309721189
20,39329.27311997199
21,37975.848461154645
22,38659.39930494158
23,38005.006082899294
24,38605.743269050654
25,40849.828064253525
26,46744.02627023243
27,44027.85853740099
28,46353.10372302712
29,45183.04142775858
30,34616.10889167069
31,41948.19868131484
32,47854.420648837935
33,57653.18511927169
34,69381.76331754717
