,0
0,54279.49887655768
1,57461.12645753535
2,57702.60383291212
3,58883.18578878406
4,63247.02692952134
5,65777.64455931434
6,67293.40457096985
7,58096.28654238255
8,56459.08858422965
9,62980.143150750686
10,66392.99231123971
11,67797.57017226325
12,74618.83985411757
13,75392.22009687829
14,87283.34923029637
15,161040.00297290945
16,121341.21569547689
17,109968.23733953232
18,105508.5977419612
19,113510.44937968746
20,114331.14613519095
21,124055.03913322947
22,126611.29625268605
23,122160.98010590168
24,121421.86354478223
25,118076.60940249715
26,126975.14391963887
27,119173.04721501867
28,112552.69789761878
29,114753.73154210024
30,99509.42333322835
31,117339.12444526539
32,133367.06869276345
33,128587.6347332069
