,0
0,54882.17436842074
1,53816.50107971354
2,56480.68430148154
3,66071.74389984633
4,66071.74389984633
5,67137.41718855353
6,69268.76376596793
7,61276.21410066393
8,62874.72403372473
9,69801.60041032152
10,71400.11034338232
11,74597.1302095039
12,99107.61584976946
13,88450.88296269748
14,94844.92269494067
15,82056.8432304543
16,82589.6798748079
17,74064.29356515032
18,72465.78363208951
19,75662.80349821111
20,92180.73947317268
21,96443.43262800148
22,92713.57611752629
23,101238.96242718387
24,104968.81893765907
25,102837.47236024468
26,109764.34873684146
27,105501.65558201267
28,107633.00215942708
29,111895.69531425588
30,85253.86309657591
31,100173.28913847667
32,103370.30900459827
33,116158.38846908465
