,0
0,66273.34427869848
1,61348.83742955296
2,58148.52084144523
3,114952.82700070697
4,94449.32141853512
5,86779.76826009348
6,77031.14749507884
7,74693.50971733464
8,78020.48483172714
9,90479.71479520471
10,104733.17660107571
11,93651.43107092557
12,98253.74664583518
13,96509.71127007996
14,105689.82786642473
15,113493.0437092867
16,112604.09930591482
17,104987.66101333454
18,104431.41412140189
19,110300.31495915918
20,110726.98492558389
21,113915.04423695439
22,122001.92848430667
23,122399.41445849989
24,131285.356413151
25,133486.99678709634
26,156217.82465637726
27,147098.9944437187
28,138083.47556355962
29,144224.3712089146
30,117687.95075264438
31,143012.65185146217
32,135086.2795613832
33,151380.86978392626
