,0
0,51753.855766785266
1,51709.0297063575
2,53530.51016180421
3,58618.02702003132
4,60394.19941440051
5,58155.30639626078
6,60785.58394200643
7,51416.93731260234
8,50488.12206051294
9,53662.57833983874
10,56693.88042618551
11,60541.20961257762
12,70539.83109121933
13,66584.05175863099
14,63601.91373855983
15,75027.73914114377
16,81295.67559063551
17,81067.68928329858
18,70323.8948001264
19,110338.14274133336
20,106497.07956338814
21,150449.754813792
22,125736.1354985975
23,110504.91496615065
24,107382.51475699905
25,104257.22254394888
26,113339.0787867452
27,104387.84472003412
28,98655.8929930766
29,108760.07261401591
30,98107.85825429835
31,113434.03291474812
32,115249.7293623977
33,141543.3468075087
