,0
0,55358.2700118981
1,57512.99434503484
2,55109.698850338864
3,55277.694306820704
4,59238.38417538588
5,58088.12428848518
6,60963.77400573692
7,51415.926788528996
8,56222.115186960524
9,60388.644062286585
10,58663.25423193554
11,59813.51411883623
12,68440.46327059146
13,73616.6327616446
14,73041.50281819426
15,73616.6327616446
16,70165.85310094252
17,69015.59321404182
18,70165.8531009425
19,73616.6327616446
20,77067.4124223467
21,74766.8926485453
22,85119.23163065157
23,96621.83049965855
24,98922.35027345993
25,100072.61016036064
26,122502.67795492422
27,107549.29942521517
28,102373.12993416202
29,113875.728803169
30,89720.27117825436
31,107549.29942521517
32,127678.84744597737
33,139181.44631498435
