,0
0,52128.36689581352
1,52785.25022079547
2,55355.78026725973
3,57294.92011042989
4,59307.609984805094
5,60557.16880343715
6,61991.671511084234
7,51879.21517546662
8,53820.96766775387
9,64576.45237091437
10,60166.30066128505
11,58737.41910779895
12,66230.02174846927
13,69893.11415298475
14,72379.80191414637
15,71248.6831888219
16,63084.47138269155
17,63978.3932366594
18,55939.588588148836
19,59125.67460083396
20,64043.23443747418
21,63057.553179667106
22,72565.22083027363
23,69845.76978413587
24,75874.02218027611
25,75370.25592779207
26,81546.3209270107
27,79171.18536602981
28,79055.04123709784
29,83129.7446343313
30,76547.84813892642
31,88671.7276099534
32,91046.86317093429
33,117965.06619538442
