,0
0,53594.22993313504
1,51537.84160659684
2,50847.38010209273
3,57900.335807472584
4,57202.75256166415
5,58479.33916554732
6,61374.355955920946
7,53592.66662406824
8,60795.35259784622
9,57900.33580747259
10,59058.34252362204
11,60216.34923977149
12,64848.3761043693
13,68901.39961089237
14,72954.42311741546
15,70059.40632704183
16,71217.41304319128
17,72954.42311741546
18,63111.36603014512
19,60216.34923977148
20,64269.37274629456
21,68322.39625281763
22,69480.40296896709
23,71217.41304319126
24,74691.43319163962
25,73533.42647549017
26,82797.48020468578
27,118695.68840531877
28,142434.82608638256
29,134328.7790733364
