,0
0,17104.62979136104
1,18499.474881478425
2,19823.21022190355
3,20167.81900887373
4,20933.6163132519
5,23838.1760891434
6,24357.824259971443
7,21836.163136269035
8,23045.028881037437
9,23263.828110859773
10,23214.598284149746
11,23263.828110859773
12,28580.649395542514
13,26239.49763644353
14,29390.206545885158
15,30243.523542192263
16,30358.39313784899
17,28443.89987690356
18,26649.74619236041
19,25730.789427106603
20,29122.177489352798
21,27721.86241848985
22,31627.428670818535
23,31911.86766958757
24,46757.395413033
25,46987.13460434646
26,63823.73533917513
27,55881.32329662437
28,71005.82005809328
29,114776.6059840514
30,82109.8809715768
31,116116.75126671323
32,135617.2326246288
33,137214.46700233186
