,0
0,17969.260630669156
1,16756.125096220563
2,17107.686822530155
3,16919.527025350373
4,19365.604388687534
5,20727.287131435955
6,19677.553526117175
7,17271.088751659965
8,17444.39382800976
9,18855.592306858125
10,20009.308957986785
11,21078.848857745543
12,22460.337894933942
13,24391.451602831698
14,25896.729980269953
15,24094.357186232042
16,25886.826833049967
17,28144.74439920735
18,24411.257897271684
19,24138.921348721997
20,25688.763888650195
21,27595.119728497983
22,26278.001148239513
23,27099.96236749856
24,33749.925725720845
25,37785.458217866166
26,40796.014972742676
27,36770.38562781735
28,88573.74873557725
29,66806.6311460425
30,49471.171937452615
31,68193.07175684089
32,98754.18407772544
33,77927.8654740896
