,0
0,18628.616725747128
1,18380.89575864943
2,18579.07253232759
3,19347.007530330466
4,19693.816884267246
5,21725.128814468397
6,21427.863653951157
7,20858.105429626445
8,21626.04042762932
9,23706.896551250007
10,23979.389615057476
11,25267.53864396552
12,29999.00911553161
13,28785.176376752876
14,31510.107014827594
15,38619.69877053162
16,36538.842646910925
17,36761.79151729885
18,35424.09829497127
19,41394.17360202587
20,41567.57827899426
21,40477.60602376437
22,47190.844232112075
23,55761.98969369253
24,53136.147442456895
25,55563.81292001436
26,65745.14466772988
27,65348.79112037356
28,58065.79468770115
29,57025.3666258908
30,49767.14228992815
31,52615.933411551705
32,50782.79825502872
33,50782.79825502872
