,0
0,17604.63599172853
1,17678.80882202912
2,18070.593515411725
3,20384.21526055706
4,23475.700790136783
5,22853.790136077987
6,22585.626826529697
7,21539.599732547016
8,22728.266884800065
9,28384.42066208096
10,55976.713533900496
11,105483.2740246572
12,79097.71604580498
13,61667.10092516629
14,59141.42096005901
15,66847.78784154597
16,125554.63209074124
17,111942.01586313934
18,103252.38351330868
19,92085.56881818264
20,114902.27253911033
21,115760.01475617614
22,123480.64564349013
23,120318.79101849704
24,133148.78879305554
25,126967.71960133969
26,141253.59690397768
27,200745.91240738178
28,232625.9654308085
29,346202.6363617262
30,414912.3524305613
31,340565.50125888136
32,313420.147236309
33,312266.66463176266
