,0
0,17413.93312541513
1,17605.54260928062
2,19586.279328756096
3,21310.34356380076
4,20709.40568802921
5,22385.88339191607
6,22121.10435239865
7,19113.256575455183
8,19153.789350888266
9,20349.769426004746
10,20961.761695076235
11,21125.156156042853
12,23045.356912209172
13,24337.036449322208
14,23857.591619913717
15,21101.78401020871
16,23867.38265397937
17,21853.693314476477
18,18700.0328259101
19,20250.069326432975
20,20779.522125531632
21,21924.967831276987
22,22966.92335974774
23,23024.827324652146
24,26129.848482698824
25,26226.81130392966
26,31287.196716830058
27,30884.606240840145
28,34672.26250514168
29,34088.169419160506
30,29303.512159141275
31,43264.89505714709
32,39332.05776083979
33,47421.97861753875
