,0
0,22099.651213360736
1,19093.248922399835
2,18822.354269987438
3,18370.815324769625
4,18588.932324952424
5,19490.89034137448
6,18511.71844745222
7,15957.572969666557
8,16355.243103359502
9,18680.848138220612
10,20255.47714546445
11,20539.752856603172
12,23256.53849882214
13,21554.12899515736
14,25183.669387877995
15,25620.133105989968
16,24192.207594524683
17,24169.120961014025
18,20563.959364127408
19,22833.484554154787
20,23796.691064704
21,26893.40114470846
22,26233.82406543003
23,32734.778858398124
24,30437.601394650887
25,30437.601394650887
26,32734.778858398124
27,29576.15984574567
28,31299.042943556098
29,31299.042943556098
30,25438.167936142876
31,32160.48449246131
32,31586.1901265245
33,34170.51477324013
