,0
0,19935.3448271875
1,19598.599137539062
2,17510.77586171875
3,17982.21982722656
4,20070.04310304687
5,21080.28017199218
6,23976.293102968746
7,23370.15086160156
8,24380.38793054687
9,26939.655171874994
10,26872.306033945308
11,26198.81465464843
12,25053.87930984374
13,24717.133620195305
14,26468.211206367185
15,24313.038792617182
16,24245.689654687496
17,24986.530171914055
18,23370.150861601556
19,23841.594827109366
20,26266.163792578114
21,25255.9267236328
22,24649.784482265615
23,22359.91379265624
24,23774.24568917968
25,26535.560344296864
26,30307.11206835936
27,27343.74999945311
28,29700.969826992172
29,28017.241378749986
30,22292.56465472655
31,25525.323275351544
32,25053.87930984373
33,25660.021551210917
