,0
0,16912.1776315249
1,16455.61512268953
2,16543.501543639897
3,17473.756965394183
4,18660.968448401654
5,20794.076156891868
6,20059.703181832036
7,18036.081099441002
8,18112.795517728187
9,20770.987351387954
10,24424.232222248465
11,48325.614719860016
12,38382.53234962804
13,34678.64106669444
14,38626.082007685414
15,40238.57439207135
16,48410.52194010021
17,48063.44505736402
18,40640.766487945904
19,49440.580585645585
20,52847.29659773855
21,55051.16032309558
22,57074.03760530907
23,53031.26224159228
24,65424.73719594883
25,59728.50543808111
26,75746.1780563739
27,75673.18763897444
28,65943.86291969802
29,80497.25838893643
30,94661.12336531856
31,86959.1447293209
32,87465.60885005182
33,89031.92362342995
