,0
0,20425.36907333449
1,19223.52504999133
2,20613.717763559907
3,20138.36154537194
4,21698.964978668282
5,21268.453686724464
6,20811.035439034156
7,18266.83329011618
8,18804.97240504595
9,19938.05420814808
10,19923.105899400034
11,20867.83901227675
12,22957.61257525403
13,27005.61458422576
14,27170.0459804543
15,24826.151168760178
16,24742.440639771106
17,24533.164317298415
18,24282.032730331186
19,26117.68504459163
20,27211.901244948836
21,26966.748981480832
22,27764.988668626662
23,30551.35341926304
24,37828.19011781341
25,39908.99469554186
26,47457.89061330673
27,41221.45620362059
28,47715.001523773186
29,59975.60435892317
30,51607.54112176521
31,54710.81001786023
32,85321.95667211547
33,82694.04399420842
