,0
0,17701.149424933334
1,17835.249041788888
2,17068.965516899996
3,16724.137930699995
4,18141.76245174444
5,18869.731800388883
6,20268.199233311105
7,18984.674329122216
8,21130.268198811104
9,21839.080459333327
10,21743.295018722216
11,21954.022988066663
12,23582.375478455553
13,25229.88505696666
14,30344.827585599996
15,31340.996167955553
16,32988.50574646666
17,31168.58237485555
18,30019.157087522213
19,30229.88505686666
20,31417.624520444435
21,29367.816091366658
22,30747.126436166658
23,30363.98467372221
24,32605.363984022213
25,33180.07662768888
26,36226.05363912222
27,36168.58237475555
28,34942.52873493332
29,35019.157087422216
30,30632.183907433326
31,31666.66666603333
32,32394.636014677773
33,33199.233715811104
