,0
0,17601.174092226753
1,16984.423367375406
2,20438.520005223116
3,20464.646768066883
4,24408.761365616097
5,24583.333311454342
6,19875.94766579731
7,16363.797258251556
8,18661.104523154954
9,23386.635179942186
10,22955.877235374548
11,21291.104545174083
12,26948.03633198421
13,24680.474566232017
14,22049.88425389324
15,15527.894836029915
16,18757.37317485141
17,19205.48052185755
18,16595.909677857715
19,16712.53051318394
20,18882.027091484215
21,19451.27227800175
22,20416.242961855347
23,19652.740930578966
24,20008.532004550678
25,20272.135129470495
26,24348.551753011492
27,24086.28319751002
28,26691.388366917694
29,28487.92412238331
30,20025.65042382061
31,28744.572087449826
32,31311.051738114988
33,36187.3630743788
