,0
0,19934.975711573534
1,17298.14598591509
2,19423.37045223939
3,23071.18764419517
4,24182.545175153977
5,25013.536442354085
6,24004.72326902658
7,21155.753067122303
8,21820.910421866523
9,21572.864729281016
10,26134.237556615688
11,25402.734883954137
12,26469.254967994504
13,28967.811413706557
14,28335.50351220927
15,21202.706042335714
16,27317.993167002427
17,31740.034950243225
18,25730.230416950824
19,26787.465682363254
20,29339.439217523366
21,31313.57970478172
22,30645.895469018506
23,26802.862027176667
24,24124.838264441125
25,25925.622960861474
26,32584.483327986363
27,31934.546024030977
28,29299.8318266675
29,32806.790092983036
30,24444.988213080276
31,27289.727358394615
32,26689.916322095094
33,33130.11333406465
