,0
0,17586.862854289422
1,17928.84549866338
2,18159.536377303568
3,18877.773633644996
4,18881.827307231328
5,19542.20758602242
6,24207.433110216516
7,18603.045119226048
8,18745.66072630872
9,22400.78449594568
10,20264.130000169596
11,20149.890108191226
12,22678.645394499523
13,22515.02438792405
14,21397.868799109772
15,19748.392165254343
16,20608.323739227006
17,21138.433689584694
18,19808.644495378412
19,21801.209320949525
20,23949.840579594314
21,24095.2200550313
22,24506.115150372858
23,23313.59808443091
24,24579.634048597643
25,25410.268618014565
26,28180.21748270945
27,26126.663295453116
28,26293.785201944054
29,26630.792883280246
30,20589.713692307945
31,29627.563210919277
32,37994.714008883406
33,35147.56108815798
