,0
0,17582.310539293783
1,17728.423923276838
2,18653.808688502828
3,19043.4443791243
4,20212.351450988706
5,21576.076368163845
6,22501.461133389836
7,22550.165594717517
8,25131.50204508475
9,25618.54665836159
10,24644.457431807918
11,27518.020650141258
12,29807.13033254239
13,31511.78647901132
14,29368.79018059324
15,24547.04850915256
16,27712.838495451997
17,25667.25111968928
18,23426.845898615837
19,24498.344047824874
20,26641.34034624295
21,26982.27157553674
22,32875.51139618646
23,30440.28832980228
24,34823.68984929381
25,37551.1396836441
26,41691.01889649721
27,57666.082211977446
28,48947.983634322074
29,50019.481783531104
30,37940.77537426556
31,43152.15273632771
32,44272.35534686443
33,61172.80342757065
