,0
0,18873.872329117545
1,17777.970064846202
2,18750.60883421626
3,19959.63868790307
4,20922.82181390046
5,22117.63418942261
6,23931.89324517163
7,19116.11366760732
8,19361.41618560623
9,20970.644240454323
10,21841.65185012101
11,27056.26910462032
12,33701.8857403246
13,33723.24597067725
14,28087.750546777144
15,24501.816843561784
16,26923.754044980316
17,24623.991919082036
18,24338.689988830392
19,26964.90990282539
20,31335.18582249317
21,37985.15613572156
22,44702.81252920754
23,41220.550772034985
24,40471.03797577541
25,41649.52406058216
26,48800.575446350755
27,49154.78792866365
28,47695.69372218594
29,47431.47991744169
30,37078.63884374888
31,45549.80688628033
32,49911.443477111214
33,74828.8324455913
