,0
0,41771.2210190856
1,40288.91532379251
2,41221.91101379795
3,41562.112320914406
4,51680.86304113457
5,50535.56127225194
6,47823.223219367705
7,38327.96173681396
8,39604.99559078304
9,40273.5678964038
10,53126.718596379484
11,48589.31563652091
12,52799.62655015757
13,51317.640592935066
14,45221.51453891044
15,38445.6253467941
16,44352.14672495402
17,40175.08857065958
18,35454.15595827765
19,43860.389572374035
20,49998.401313647024
21,48840.94949808167
22,52204.27426270377
23,48554.78392489631
24,43066.47994307879
25,44784.11285833213
26,50246.1983183606
27,49912.072034585515
28,61672.67774732727
29,59422.04146838677
30,48535.59964066042
31,61631.11179814951
32,68132.02624955143
33,85266.46971483655
