,0
0,44164.93176388481
1,45951.88526853852
2,46327.78163683138
3,51972.010182274826
4,52509.831139986134
5,61780.01388419294
6,65579.45871447609
7,54834.60560235116
8,57945.87092760585
9,61479.29678955866
10,58454.77678006386
11,63139.02383109787
12,69546.61115522833
13,66284.9872826565
14,58842.23919045802
15,55210.50197064401
16,61288.45709488689
17,59449.45640077724
18,57217.210275222766
19,60201.249137362945
20,76359.00995290493
21,79880.86977275643
22,81939.62526679113
23,80927.59658292576
24,81280.36086701599
25,96651.63081966831
26,112526.023603728
27,104105.94495396811
28,92643.99723156143
29,101133.47213392923
30,81945.40828784178
31,85334.25862352812
32,92002.08189493825
33,102313.20842826371
