,0
0,41936.35383291262
1,40318.230855436894
2,41396.97950708738
3,42880.2589031068
4,47330.097091165044
5,51240.56095339805
6,46521.03560242718
7,38834.95145941747
8,41801.51025145631
9,46386.19202097087
10,49217.907231553385
11,54476.80690834951
12,56499.46063019417
13,62567.42179572814
14,56499.460630194175
15,49892.12513883495
16,53398.05825669902
17,51240.560953398046
18,47060.40992825242
19,50970.87379048543
20,58252.4271891262
21,60005.39374805824
22,61084.142399708726
23,57713.05286330096
24,67961.16505398057
25,80771.30529233009
26,93446.60194922327
27,85490.83064330094
28,99784.25027766988
29,106391.58576902909
30,78344.12082611649
31,89266.45092407765
32,85760.51780621358
33,96548.00432271844
