,0
0,47010.52023769621
1,42412.171888979996
2,42783.13334125947
3,46807.79962340518
4,56436.037268773005
5,58185.10228484911
6,54411.26198207704
7,41870.60271239816
8,47433.23333937973
9,56095.14166967017
10,55293.66278786133
11,64609.599379594314
12,91476.95753744541
13,83800.56949234511
14,66528.6963908694
15,66528.6963908694
16,76124.18144724479
17,74844.78343972807
18,69087.49240590284
19,77403.57945476151
20,95954.85056375395
21,92116.65654120379
22,95315.15155999559
23,91476.95753744543
24,110028.22864643787
25,107469.43263140444
26,123461.90772536343
27,108748.83063892116
28,99793.04458630412
29,118344.31569529655
30,168880.53699220697
31,151608.66389073126
32,143292.5768418726
33,143932.27584563094
