,0
0,42378.2416226186
1,45224.54143309298
2,45619.86085121442
3,49098.67173068311
4,49414.92726518027
5,55028.463002504745
6,54712.20746800759
7,43880.45541148008
8,46173.308036584436
9,49573.055032428834
10,48545.22454531308
11,52972.80202827323
12,101201.77103908917
13,108712.83998339657
14,87681.84693933585
15,81356.73624939278
16,93690.70209478178
17,97406.70462512336
18,106894.37066003797
19,120572.42252703987
20,144212.52373070212
21,147612.27072654656
22,129506.64137658448
23,116856.41999669833
24,120888.67806153705
25,126027.8304971158
26,141287.1600366035
27,133222.6439069261
28,134882.98546303614
29,141998.7349892221
30,106578.11512554088
31,132590.1328379318
32,143500.9487780836
33,152988.61481299825
