,0
0,48256.69530451744
1,45982.81960954017
2,46572.34293786761
3,49140.98029700859
4,48235.64089993431
5,48172.47768618494
6,49814.72124366852
7,41224.52417375442
8,49246.252319924206
9,48909.38184659424
10,47225.02947994442
11,48656.72899159676
12,50277.91814449722
13,53709.786091546244
14,47604.00876244063
15,41013.9801279232
16,42887.82213582112
17,46446.01651036887
18,41371.90500583628
19,49751.55802991915
20,57352.198084426476
21,55499.41048111168
22,67984.6723989035
23,66679.2993147499
24,65163.38218476505
25,81248.94728627088
26,88996.96817286007
27,87123.12616496214
28,92113.02005116224
29,87775.81270703895
30,67374.09466599296
31,77585.48088880752
32,74869.46269758468
33,99924.2041515008
