,0
0,49587.841322874796
1,44963.93611900153
2,46676.97063742812
3,48183.925815292096
4,45955.69294545903
5,49021.12313632765
6,55177.743435635224
7,49188.56260053475
8,47127.7691949088
9,48815.04379576505
10,48930.96342483152
11,48570.32457884698
12,51970.63369812983
13,60484.28645512209
14,60754.765589610506
15,52472.952090751154
16,53400.30912328284
17,56285.41989115919
18,50759.917572324564
19,60780.52550718082
20,58243.17362650385
21,67168.98506462132
22,81968.05770877279
23,72527.04791924884
24,75347.75889319938
25,80538.3822836198
26,88678.51623584235
27,88961.87532911594
28,97655.84750910048
29,120453.37455883772
30,96380.7315893694
31,107431.73622703864
32,110278.20711855951
33,162454.92015725194
